wind_speed_max,wind_speed_mean,wind_direction_mean,air_temp,barometric_pressure,depth,water_temperature,specific_conductivity,pH,turbidity,organic_dissolved_oxygen_saturation,organic_dissolved_oxygen,chlorophylla,phycocyanin,flourescent_dissolved_organic_matter,log_phyco,sqrt_phyco,sqrt_turb,sqrt_DOsat,sqrt_DO,sqrt_chlorophyll
4.8,3.856,159,22.11,1020.059,1.171,23.88,299.4,8.75,32.68,99.6,8.41,1.039,0.979,3.234,0.682591667,0.989444288,5.716642371,9.97997996,2.9,1.019313494
4.65,3.797,159.6,22.04,1020.071,1.173,23.86,299.5,8.75,52.09,99.4,8.38,1.011,1.202,3.256,0.789366038,1.096357606,7.21734023,9.969954864,2.894822965,1.005484958
4.9,3.827,161.5,21.97,1020.086,1.177,23.86,299.5,8.74,27.64,99.1,8.36,0.999,1.02,3.273,0.703097511,1.009950494,5.257375771,9.954898292,2.891366459,0.999499875
4.45,3.844,165.6,21.98,1020.111,1.172,23.86,299.6,8.74,23.91,98.8,8.34,0.92,0.861,3.279,0.621113978,0.927900857,4.889785271,9.939818912,2.887905816,0.959166305
4.75,3.946,172.6,21.97,1020.187,1.171,23.85,299.5,8.74,25.98,98.5,8.31,1.013,0.809,3.269,0.592774206,0.899444273,5.097057975,9.924716621,2.882707061,1.006479011
6.6,5.078,204.3,21.73,1020.128,1.172,23.72,301.2,8.71,26.36,95.6,8.08,0.981,0.956,3.371,0.670901572,0.977752525,5.134199061,9.777525249,2.842534081,0.990454441
6.35,5.128,206.3,21.71,1020.232,1.173,23.71,301.5,8.7,29.56,95.2,8.06,0.947,0.859,3.38,0.620038709,0.926822529,5.436910888,9.757048734,2.839013913,0.97313925
6.35,5.337,208.5,21.64,1020.197,1.179,23.7,302.5,8.69,34.66,94.6,8,0.907,0.903,3.383,0.643431588,0.950263121,5.887274412,9.726253133,2.828427125,0.952365476
6.2,5.031,209.6,21.56,1020.302,1.179,23.69,304.8,8.68,40.96,94,7.948,0.936,0.867,3.385,0.624332865,0.931128348,6.4,9.695359715,2.81921975,0.96747093
5.25,4.361,220.5,21.59,1020.019,1.173,23.66,300.6,8.67,25.84,93.1,7.881,0.99,0.681,3.428,0.519388854,0.825227241,5.083306011,9.648834126,2.807311881,0.994987437
4.7,3.899,217.1,21.7,1019.95,1.177,23.65,300.4,8.67,21.95,93.4,7.909,0.942,0.715,3.442,0.539413081,0.845576726,4.68508271,9.664367543,2.812294437,0.970566845
5,3.656,227,21.72,1019.942,1.172,23.64,300.4,8.67,24.03,93.3,7.902,0.85,0.614,3.42,0.47871557,0.783581521,4.902040392,9.659192513,2.811049626,0.921954446
5.7,4.58,230.1,21.75,1019.902,1.171,23.65,300.4,8.66,25.33,93,7.876,0.874,0.661,3.414,0.507419831,0.813019065,5.032891813,9.643650761,2.806421209,0.934879671
6.05,4.762,230.5,21.61,1019.882,1.173,23.63,300.3,8.66,22.23,92.8,7.857,0.945,0.649,3.422,0.500169044,0.805605362,4.714870094,9.633275663,2.80303407,0.972111105
5.7,4.788,230.8,21.5,1019.773,1.177,23.62,300.3,8.66,27.27,92.6,7.843,0.982,0.673,3.443,0.514618422,0.820365772,5.222068556,9.622889379,2.800535663,0.990959131
5.65,4.579,232.9,21.45,1019.697,1.172,23.61,300.2,8.65,24.46,92.2,7.815,0.955,0.573,3.426,0.452984624,0.756967635,4.945705208,9.602083107,2.79553215,0.977241014
5.8,4.568,233.2,21.41,1019.624,1.17,23.59,300.1,8.64,23.08,92,7.798,0.891,0.685,3.406,0.521765564,0.827647268,4.80416486,9.591663047,2.792489928,0.943927963
6,4.746,235.4,21.32,1019.51,1.17,23.58,300,8.64,24.16,91.9,7.789,0.879,0.834,3.399,0.606499374,0.913236005,4.915282291,9.586448769,2.790877998,0.937549999
5.65,4.777,230.4,21.24,1019.568,1.17,23.57,300.1,8.64,24.22,91.7,7.774,0.91,0.745,3.436,0.556754556,0.863133825,4.92138192,9.576011696,2.788189377,0.953939201
5.75,4.757,231.2,21.16,1019.483,1.169,23.54,300.4,8.62,26.28,90.5,7.678,0.788,0.551,3.474,0.438899884,0.742293742,5.126402247,9.513148795,2.770920425,0.887693641
6.05,4.903,233.7,21.17,1019.507,1.169,23.54,300.5,8.62,40.33,90.4,7.664,0.79,0.534,3.496,0.427878703,0.730753036,6.350590524,9.507891459,2.768393036,0.888819442
6.25,5.24,231.4,21.23,1019.597,1.17,23.54,300.6,8.61,25.18,89.9,7.632,0.758,0.465,3.508,0.381855242,0.681909085,5.017967716,9.481561053,2.762607464,0.870631954
6.35,5.19,232,21.32,1019.62,1.17,23.54,300.6,8.6,21.54,89.8,7.619,0.851,0.551,3.497,0.438899884,0.742293742,4.641120554,9.476286192,2.760253612,0.922496612
6.1,5.23,235.2,21.3,1019.627,1.17,23.53,300.4,8.61,24.63,90.1,7.65,0.815,0.592,3.477,0.464991087,0.769415362,4.962862077,9.49210198,2.765863337,0.902773504
6.75,5.361,235.7,21.32,1019.748,1.17,23.52,300.4,8.61,37.83,90.5,7.679,0.855,0.735,3.453,0.551007413,0.85732141,6.150609726,9.513148795,2.771100864,0.9246621
5.9,4.842,231.1,21.62,1019.718,1.17,23.53,300.7,8.61,49.53,90,7.635,0.745,0.569,3.49,0.450438474,0.754320887,7.037755324,9.486832981,2.763150376,0.863133825
5.95,4.691,226.3,21.88,1019.5,1.17,23.53,300.8,8.6,72.53,89.8,7.62,0.678,0.608,3.518,0.474991171,0.779743548,8.516454661,9.476286192,2.760434748,0.823407554
4.85,4.162,228.3,22.15,1019.473,1.169,23.54,300.8,8.61,27.09,90.4,7.676,0.732,0.682,3.502,0.519983562,0.825832913,5.204805472,9.507891459,2.77055951,0.855569985
4.8,3.931,228.4,22.54,1019.56,1.169,23.56,300.8,8.62,21.97,91.1,7.724,0.664,0.847,3.472,0.613562701,0.920326029,4.687216658,9.544631999,2.77920852,0.814861951
4.3,3.626,229.3,22.82,1019.767,1.17,23.58,300.6,8.64,20.97,92.3,7.821,0.773,0.748,3.45,0.558472277,0.864869932,4.579301257,9.6072889,2.796605085,0.879204186
4.1,3.349,228.3,23.18,1019.852,1.17,23.61,300.6,8.65,21.1,93.3,7.903,0.799,0.799,3.433,0.587230955,0.893867999,4.593473631,9.659192513,2.81122749,0.893867999
3.8,3.147,224.8,23.65,1019.907,1.17,23.62,300.7,8.65,21.44,93.3,7.902,0.749,0.835,3.454,0.607044482,0.913783344,4.630334761,9.659192513,2.811049626,0.865447861
3.65,2.895,218.1,24.18,1019.938,1.17,23.63,300.9,8.65,23.73,93.2,7.893,0.806,0.709,3.489,0.535908404,0.842021377,4.871344784,9.654014709,2.809448344,0.897775027
3.9,2.982,194.5,24.51,1019.91,1.17,23.69,300.7,8.67,21.65,94.9,8.03,0.809,0.81,3.465,0.593326845,0.9,4.65295605,9.741663102,2.833725463,0.899444273
3.8,3.244,201.5,24.31,1020.069,1.171,23.65,300.8,8.65,22.14,93.8,7.939,0.718,0.625,3.474,0.485507816,0.790569415,4.705316142,9.68504001,2.817623112,0.847348807
4.05,3.135,202.7,24.46,1020.15,1.171,23.62,300.9,8.64,22.07,93,7.877,0.739,0.578,3.478,0.456158222,0.760263112,4.697871859,9.643650761,2.806599366,0.859651092
3.7,3.038,205.6,24.62,1020.177,1.173,23.66,300.9,8.66,22.23,93.7,7.933,0.726,0.609,3.499,0.475612868,0.780384521,4.714870094,9.679876032,2.816558183,0.852056336
3.5,2.729,211.6,25.06,1020.258,1.177,23.74,300.7,8.67,22.57,95,8.03,0.764,0.702,3.507,0.53180403,0.837854403,4.750789408,9.746794345,2.833725463,0.874070935
4.05,2.863,205.8,25.35,1020.081,1.171,23.68,300.9,8.65,24.4,93.4,7.903,0.746,0.538,3.533,0.430482871,0.733484833,4.939635614,9.664367543,2.81122749,0.863712915
3,2.419,209,25.67,1020.151,1.171,23.71,300.8,8.67,21.65,95.3,8.06,0.757,0.611,3.553,0.476855104,0.78166489,4.65295605,9.762171889,2.839013913,0.870057469
3.05,2.671,204.4,25.91,1020.11,1.173,23.71,300.9,8.67,22.93,94.9,8.02,0.754,0.561,3.545,0.445326642,0.748999332,4.788527958,9.741663102,2.831960452,0.868331734
2.95,2.333,208,26.41,1020.194,1.177,23.66,301.3,8.63,27.01,92.5,7.828,0.611,0.389,3.574,0.328584064,0.623698645,5.197114584,9.617692031,2.797856322,0.78166489
2.95,2.196,214.1,27.09,1019.988,1.17,23.66,301.4,8.62,18.9,91.7,7.762,0.615,0.367,3.592,0.312618558,0.605805249,4.347413024,9.576011696,2.786036611,0.784219357
3.15,2.357,210.4,27.41,1019.875,1.169,23.71,301.2,8.64,20.18,93.4,7.898,0.739,0.379,3.576,0.321358599,0.615629759,4.492215489,9.664367543,2.810338058,0.859651092
3.95,2.879,212.6,27.48,1019.737,1.169,23.82,300.6,8.71,24.75,98.2,8.29,0.783,0.445,3.535,0.368109322,0.667083203,4.974937186,9.909591313,2.87923601,0.884872872
5.9,4.331,252.5,27.13,1019.557,1.17,24.45,299.5,8.84,23.37,109,9.09,1.04,0.821,3.352,0.599385801,0.906090503,4.834252786,10.44030651,3.014962686,1.019803903
5.7,4.513,246.9,27.11,1019.266,1.167,25.04,298.4,8.97,24.65,120.8,9.97,1.255,1.252,3.164,0.81181871,1.118928058,4.964876635,10.99090533,3.157530681,1.120267825
4.95,3.782,236.8,27.23,1018.928,1.16,25.24,298,9.01,22.14,128.9,10.59,1.272,1.481,3.171,0.908661705,1.216963434,4.705316142,11.35341358,3.254228019,1.127829774
4.5,4.014,238.9,27.28,1018.602,1.16,25.38,297.5,9.05,28.35,133.6,10.95,1.297,1.797,3.142,1.028547414,1.340522286,5.324471805,11.55854662,3.309078422,1.138859078
5.9,4.287,239.5,27.12,1018.317,1.16,25.58,296.9,9.1,24.17,140.7,11.5,1.403,2.102,3.105,1.132047065,1.449827576,4.916299421,11.86170308,3.391164992,1.18448301
5.15,3.695,243.8,27.18,1018.185,1.157,25.55,296.5,9.12,27.38,143,11.69,1.573,2.212,3.075,1.166893796,1.487279395,5.232590181,11.95826074,3.419064199,1.254192968
5.95,4.231,240.5,27.3,1017.812,1.15,25.4,296.6,9.1,23.84,138.7,11.37,1.199,1.948,3.037,1.081126974,1.395707706,4.882622246,11.77709642,3.37194306,1.094988584
5.4,4.095,245.2,27.38,1017.639,1.15,25.52,295.9,9.1,18.48,140.7,11.51,1.284,1.825,2.91,1.038508365,1.350925609,4.298837052,11.86170308,3.392639091,1.133137238
5.95,4.195,244.1,27.42,1017.5,1.15,25.73,295.1,9.08,27.27,140.5,11.45,1.295,1.519,2.629,0.923861997,1.23247718,5.222068556,11.85326959,3.383784863,1.137980668
7.3,5.959,255.6,27.65,1017.397,1.147,25.84,294.7,9.06,16.83,139.1,11.31,1.452,1.112,2.423,0.747635366,1.054514106,4.102438299,11.7940663,3.363034344,1.204989627
6.5,4.817,250.2,27.62,1017.273,1.143,25.79,295.6,9.04,18.42,135,10.99,1.357,0.952,2.45,0.668854488,0.975704873,4.291852747,11.61895004,3.315116891,1.164903429
4.65,3.804,248,27.36,1017.294,1.147,25.81,296.3,9.02,23.5,133.3,10.84,1.76,0.801,2.422,0.588342066,0.894986033,4.847679857,11.54556192,3.292415527,1.326649916
6.5,5.109,256.9,27.55,1017.185,1.142,25.81,296.7,9.03,11.75,132.8,10.8,1.415,0.77,2.414,0.570979547,0.877496439,3.4278273,11.52388823,3.286335345,1.189537725
7.05,5.349,257.4,27.59,1017.079,1.141,25.74,296.8,9.02,14.19,131.8,10.74,1.664,0.684,2.478,0.521171916,0.827042925,3.76696164,11.48041811,3.277193922,1.28996124
7.4,5.789,254.6,27.49,1016.988,1.14,25.57,297.1,9,15.93,129.2,10.55,1.673,0.658,2.569,0.505612057,0.811171992,3.991240409,11.36661779,3.248076354,1.293445012
7.55,5.8,255.6,27.42,1017.061,1.141,25.42,297.4,8.98,14.68,126.3,10.35,1.295,0.64,2.667,0.494696242,0.8,3.831448812,11.23832728,3.217141588,1.137980668
5.55,4.576,258,27.41,1016.974,1.142,25.25,297.9,8.96,17.96,122.6,10.08,1.128,0.581,2.749,0.458057558,0.76223356,4.23792402,11.07248843,3.174901573,1.062073444
4.75,4.15,253.5,27.25,1016.79,1.14,25.12,298.4,8.93,18.06,119.6,9.86,1.088,0.628,2.81,0.487352268,0.79246451,4.249705872,10.93617849,3.140063694,1.043072385
4.55,3.382,250.1,26.98,1016.723,1.14,25.16,298.4,8.94,14.33,119.9,9.87,1.067,0.551,2.781,0.438899884,0.742293742,3.785498646,10.94988584,3.141655614,1.032956921
3.4,2.773,246.4,26.69,1016.778,1.14,25.22,298.5,8.94,12.1,120.2,9.89,1.138,0.437,2.77,0.362557607,0.661059755,3.478505426,10.96357606,3.144837039,1.066770828
4.75,3.411,239.4,26.46,1016.646,1.14,25.31,298.7,8.95,12.14,120.8,9.91,1.192,0.414,2.71,0.346422567,0.643428318,3.484250278,10.99090533,3.148015248,1.091787525
4,2.806,236.2,26.11,1016.733,1.139,25.36,299,8.95,16.86,120.7,9.9,1.132,0.408,2.694,0.342170258,0.638748777,4.106093034,10.98635517,3.146426545,1.063954886
3.75,2.687,244.7,25.83,1016.739,1.14,25.31,299.1,8.94,14.19,119.7,9.83,1.19,0.437,2.717,0.362557607,0.661059755,3.76696164,10.94074952,3.135283081,1.090871211
2.65,2.063,253.1,25.42,1016.937,1.141,25.25,299.1,8.93,12.82,118.6,9.75,1.273,0.479,2.744,0.391366184,0.692098259,3.580502758,10.89036271,3.122498999,1.128273017
2.55,2.113,243.3,25.11,1017.107,1.142,25.18,299.3,8.92,13.08,117.1,9.64,1.308,0.358,2.79,0.306013029,0.598331012,3.616628264,10.82127534,3.104834939,1.143678276
2.6,2.208,243.2,25.05,1017.131,1.141,25.17,299.6,8.91,12.71,116.2,9.56,1.187,0.42,2.789,0.350656872,0.64807407,3.565108694,10.77961038,3.091924967,1.089495296
2.45,2.08,228.7,24.96,1017.223,1.143,25.24,299.7,8.91,12.64,116.6,9.58,1.186,0.392,2.766,0.330741562,0.626099034,3.555277767,10.79814799,3.095157508,1.089036271
2.45,2.05,223.8,24.8,1017.352,1.149,25.23,299.8,8.91,12.2,116,9.54,1.284,0.396,2.769,0.333611004,0.629285309,3.492849839,10.77032961,3.088689042,1.133137238
2.65,2.151,225,24.69,1017.586,1.15,25.2,299.9,8.9,13.04,115.2,9.48,1.172,0.343,2.786,0.294905918,0.585662019,3.611094017,10.73312629,3.078960864,1.082589488
3.1,2.541,215.9,24.55,1017.795,1.15,25.22,300.1,8.89,12.6,115.2,9.47,1.31,0.31,2.783,0.270027137,0.556776436,3.54964787,10.73312629,3.077336511,1.144552314
3.95,3.062,211.8,24.33,1017.904,1.15,25.19,300.2,8.88,12.41,114.1,9.38,1.192,0.336,2.795,0.289680075,0.57965507,3.522782991,10.68176015,3.062678566,1.091787525
3.25,2.853,219.6,24.23,1017.939,1.15,25.19,300.2,8.88,11.6,113.8,9.36,1.351,0.344,2.795,0.295650242,0.586515132,3.405877273,10.66770828,3.059411708,1.162325256
3.75,3.135,218.6,24.07,1017.767,1.15,25.17,300.3,8.88,12.91,113.4,9.33,1.19,0.374,2.809,0.317726194,0.611555394,3.593048845,10.64894361,3.05450487,1.090871211
4.2,3.474,224,24.13,1017.546,1.15,25.15,300.3,8.87,15.03,112.8,9.28,1.198,0.356,2.809,0.30453919,0.596657356,3.876854395,10.62073444,3.046309242,1.094531863
5,4.006,229.5,24.17,1017.414,1.149,25.14,300.4,8.87,12.42,112.3,9.26,1.145,0.371,2.811,0.315540401,0.609097693,3.524202037,10.59716943,3.043024811,1.070046728
5.05,4.306,235.6,24.22,1017.309,1.15,25.1,300.4,8.86,12.55,111.5,9.19,0.867,0.341,2.846,0.293415604,0.583952053,3.542597917,10.55935604,3.031501278,0.931128348
5.5,4.519,235.5,24.29,1017.108,1.148,25.06,300.5,8.86,12.33,110.7,9.13,1.25,0.342,2.859,0.294161039,0.584807661,3.511409973,10.52140675,3.021588986,1.118033989
5.25,4.579,238.5,24.2,1017.028,1.141,25.04,300.6,8.85,12.92,110.3,9.1,1.194,0.349,2.871,0.299363577,0.59076222,3.594440151,10.50238068,3.016620626,1.09270307
5.15,4.312,237.8,24.09,1017.037,1.143,25.01,300.6,8.85,12.72,109.7,9.06,1.114,0.347,2.881,0.297879897,0.589067059,3.5665109,10.47377678,3.009983389,1.055461984
5.15,4.304,237.2,24.07,1017.049,1.147,24.99,300.7,8.84,12.96,109,9.01,1.156,0.384,2.867,0.324977857,0.619677335,3.6,10.44030651,3.001666204,1.075174404
5.15,4.292,241.8,24.1,1017.071,1.142,24.96,300.7,8.84,12.92,108.5,8.97,1.155,0.355,2.885,0.303801454,0.595818764,3.594440151,10.41633333,2.994995826,1.074709263
5.55,4.662,239.1,23.96,1016.889,1.141,24.93,300.8,8.83,13.67,107.9,8.92,1.076,0.318,2.906,0.276115436,0.563914887,3.697296309,10.38749248,2.986636905,1.037304198
5.45,4.391,235.1,23.95,1016.891,1.143,24.89,300.8,8.82,15.41,107.2,8.87,1.064,0.337,2.901,0.290428298,0.580517011,3.925557285,10.35374328,2.978254522,1.031503757
5.35,4.387,233.9,23.94,1016.928,1.147,24.86,300.8,8.81,11.42,106.5,8.82,1.053,0.31,2.927,0.270027137,0.556776436,3.37934905,10.31988372,2.969848481,1.026157883
4.9,4.061,233.3,23.83,1017.029,1.142,24.83,300.9,8.8,13.26,106,8.78,0.963,0.27,2.931,0.2390169,0.519615242,3.641428291,10.29563014,2.963106478,0.981325634
4.65,3.717,233.4,23.74,1017.21,1.143,24.81,300.9,8.8,12.93,105.5,8.75,1.031,0.289,2.939,0.253866724,0.537587202,3.595830919,10.27131929,2.958039892,1.015381702
4.05,3.364,234.5,23.71,1017.214,1.149,24.79,300.9,8.79,12.83,105.1,8.72,1.087,0.288,2.909,0.253090628,0.536656315,3.581898938,10.25182911,2.952964612,1.042592922
5.6,3.821,236.9,23.7,1017.209,1.147,24.78,300.9,8.79,13.4,104.8,8.69,1.127,0.286,2.933,0.251536626,0.534789678,3.660601044,10.23718711,2.947880595,1.061602562
6.95,4.488,244.1,23.77,1017.2,1.143,24.76,301,8.78,12.73,104.2,8.64,1.134,0.282,2.932,0.248421358,0.531036722,3.567912555,10.20784012,2.939387691,1.064894361
7.4,5.943,247.4,23.98,1017.119,1.147,24.74,301,8.78,13.05,103.7,8.6,1.108,0.265,2.91,0.235072122,0.514781507,3.612478374,10.18331969,2.93257566,1.052615789
7.9,6.122,247.4,24,1016.938,1.143,24.72,301.1,8.77,13.67,102.9,8.54,1.049,0.27,2.911,0.2390169,0.519615242,3.697296309,10.14396372,2.922327839,1.02420701
7.3,6.011,248.2,23.91,1016.901,1.147,24.69,301.1,8.76,12.59,102.4,8.51,1.038,0.269,2.903,0.238229189,0.518652099,3.548239,10.11928851,2.917190429,1.01882285
6.9,5.518,245,23.82,1016.845,1.142,24.66,301.1,8.75,11.72,101.7,8.45,0.96,0.254,2.901,0.226338442,0.503984127,3.423448554,10.08464179,2.906888371,0.979795897
6.15,4.944,245.7,23.72,1016.889,1.141,24.65,301.2,8.74,12.77,101,8.39,0.959,0.253,2.89,0.225540676,0.502991054,3.573513677,10.04987562,2.896549672,0.979285454
6.8,5.169,247.4,23.68,1016.953,1.143,24.63,301.2,8.74,12.65,100.5,8.35,0.958,0.232,2.882,0.208638865,0.481663783,3.556683849,10.02496883,2.889636655,0.978774744
6.2,4.927,248.2,23.6,1016.972,1.147,24.6,301.1,8.73,13.04,99.9,8.31,1.002,0.192,2.895,0.175632569,0.438178046,3.611094017,9.994998749,2.882707061,1.0009995
6.1,4.907,242,23.44,1016.941,1.142,24.57,301,8.72,14.84,99.4,8.28,0.991,0.207,2.894,0.188137942,0.454972527,3.852272057,9.969954864,2.877498914,0.995489829
5.65,4.638,237.6,23.31,1016.91,1.141,24.55,300.8,8.71,13.17,98.9,8.23,0.944,0.213,2.89,0.19309663,0.46151923,3.629049462,9.944847912,2.868797658,0.971596624
5.7,4.593,234.3,23.24,1017.022,1.143,24.54,300.6,8.7,11.75,98.7,8.22,1.01,0.213,2.891,0.19309663,0.46151923,3.4278273,9.934787366,2.867054237,1.004987562
6.65,5.249,235.2,23.13,1016.88,1.147,24.53,300.5,8.7,12.56,98.4,8.2,0.971,0.217,2.886,0.196388814,0.465832588,3.544009029,9.919677414,2.863564213,0.985393322
7.55,5.749,241.3,23.12,1016.928,1.142,24.48,300.6,8.68,12.8,97.4,8.12,1.009,0.213,2.899,0.19309663,0.46151923,3.577708764,9.869143833,2.84956137,1.00448992
6.8,5.651,243.5,23.07,1016.925,1.141,24.44,300.6,8.67,13.56,96.5,8.05,1.019,0.196,2.915,0.178982656,0.442718872,3.682390528,9.823441352,2.837252192,1.009455299
6.45,5.284,242.4,22.97,1016.97,1.143,24.41,300.5,8.66,12.93,95.9,8,0.985,0.21,2.923,0.19062036,0.458257569,3.595830919,9.792854538,2.828427125,0.992471662
6.45,5.32,245.6,22.88,1017.011,1.147,24.38,300.5,8.64,12.55,95,7.934,0.913,0.166,2.946,0.153579088,0.407430976,3.542597917,9.746794345,2.816735699,0.955510335
6.1,5.178,245.4,22.78,1017.052,1.142,24.35,300.5,8.63,11.82,94.2,7.873,0.895,0.156,2.952,0.14496577,0.394968353,3.438022688,9.705668447,2.805886669,0.946044396
6.55,5.377,242.1,22.66,1016.96,1.141,24.32,300.5,8.61,12.85,93.5,7.82,0.875,0.138,2.956,0.129272336,0.371483512,3.584689666,9.669539803,2.796426291,0.935414347
6.25,5.173,239.3,22.56,1017.002,1.143,24.28,300.6,8.59,12.89,92.5,7.738,0.804,0.13,2.988,0.122217633,0.360555128,3.590264614,9.617692031,2.781726083,0.896660471
6.7,5.447,240.3,22.47,1016.988,1.147,24.23,300.5,8.58,12.3,91.5,7.668,0.828,0.142,3.025,0.132781111,0.376828874,3.507135583,9.565563235,2.769115382,0.909945053
7.6,5.713,243.6,22.45,1017.133,1.143,24.19,300.7,8.56,13.63,90.5,7.586,0.878,0.101,3.046,0.096218858,0.317804972,3.691882988,9.513148795,2.754269413,0.937016542
6.45,5.179,243,22.53,1017.278,1.147,24.16,300.6,8.55,13.65,89.8,7.535,0.704,0.092,3.07,0.088010877,0.303315018,3.69459064,9.476286192,2.744995446,0.839047079
6.75,5.381,249.9,22.69,1017.489,1.143,24.12,300.5,8.54,13.19,89.2,7.485,0.652,0.108,3.062,0.102556588,0.328633535,3.631803959,9.444575162,2.735872804,0.80746517
6.55,5.131,250.6,22.84,1017.444,1.15,24.1,300.3,8.53,13.11,89.1,7.482,0.654,0.086,3.077,0.082501222,0.293257566,3.620773398,9.439279634,2.735324478,0.808702665
6.35,5.279,250.2,23,1017.489,1.15,24.09,300.3,8.53,12.95,89,7.473,0.607,0.098,3.071,0.093490343,0.313049517,3.598610843,9.433981132,2.73367884,0.779102047
6.25,5.257,249.1,23.23,1017.511,1.149,24.08,300.3,8.52,12.19,88.7,7.452,0.53,0.099,3.071,0.094400675,0.314642654,3.49141805,9.418067742,2.72983516,0.728010989
6.2,5.125,250.3,23.39,1017.551,1.149,24.08,300.4,8.52,12.76,88.7,7.455,0.592,0.106,3.072,0.100749903,0.325576412,3.57211422,9.418067742,2.730384588,0.769415362
6.75,5.408,260.2,23.64,1017.53,1.15,24.07,300.4,8.52,13.2,88.4,7.431,0.562,0.074,3.098,0.071389996,0.27202941,3.633180425,9.402127419,2.72598606,0.749666593
7.05,5.615,263.5,23.8,1017.628,1.15,24.08,300.5,8.51,13.2,88.3,7.419,0.513,0.075,3.085,0.072320662,0.273861279,3.633180425,9.396807969,2.723784132,0.716240183
7.25,5.194,262.5,24.05,1017.673,1.149,24.07,300.6,8.5,12.98,87.8,7.379,0.57,0.076,3.087,0.073250462,0.275680975,3.602776707,9.37016542,2.716431483,0.754983444
6.8,5.26,268.3,24.12,1017.842,1.152,24.09,300.7,8.51,12.95,88,7.387,0.575,0.074,3.101,0.071389996,0.27202941,3.598610843,9.38083152,2.717903604,0.758287544
6.05,4.616,265.9,24.09,1018.002,1.157,24.12,300.6,8.52,12.85,88.6,7.435,0.588,0.077,3.093,0.074179398,0.277488739,3.584689666,9.412757301,2.726719641,0.766811581
2.95,2.104,219.8,26.01,1017.9,1.15,24.35,300.1,8.55,12.57,92.1,7.701,0.737,0.131,2.957,0.123102197,0.361939221,3.54541958,9.596874491,2.775067567,0.858487041
3.35,2.617,213.8,26.1,1017.72,1.15,24.38,299.9,8.57,12.78,93.2,7.788,0.85,0.132,2.948,0.12398598,0.363318042,3.574912586,9.654014709,2.790698837,0.921954446
3.35,2.719,208.3,26.24,1017.617,1.15,24.39,299.7,8.59,12.81,94.3,7.87,0.785,0.14,2.95,0.131028262,0.374165739,3.579106034,9.710818709,2.805352028,0.886002257
3.7,3.193,210.3,26.22,1017.526,1.15,24.52,299.4,8.61,12.84,96.3,8.02,0.77,0.122,2.89,0.115112807,0.349284984,3.583294573,9.81325634,2.831960452,0.877496439
3.75,3.312,197.7,26.25,1017.303,1.147,24.45,299.2,8.62,12.74,96.9,8.08,0.825,0.134,2.928,0.125751205,0.366060104,3.56931366,9.843779762,2.842534081,0.908295106
3.3,2.793,195.5,26.3,1017.118,1.143,24.5,299,8.64,12.3,98.2,8.19,0.924,0.181,2.921,0.166361537,0.425440948,3.507135583,9.909591313,2.861817604,0.961249187
3.8,3.005,195.9,26.7,1016.974,1.147,24.6,298.8,8.65,12.54,99.3,8.26,0.994,0.157,2.893,0.145830448,0.396232255,3.541186242,9.964938535,2.874021573,0.996995486
3.45,2.863,187.9,26.89,1016.973,1.14,24.57,298.8,8.66,12.56,99.5,8.29,0.938,0.169,2.918,0.156148682,0.411096096,3.544009029,9.974968672,2.87923601,0.968504001
3.1,2.508,178.4,27.35,1016.854,1.14,24.56,299,8.64,12.78,98.8,8.22,0.826,0.139,2.97,0.130150684,0.372827038,3.574912586,9.939818912,2.867054237,0.908845421
3.5,2.946,177,27.48,1016.562,1.139,24.38,299.3,8.62,12.6,96.9,8.1,0.815,0.159,3.035,0.147557564,0.398748041,3.54964787,9.843779762,2.846049894,0.902773504
3.75,2.869,178.3,27.52,1016.443,1.138,24.45,299.3,8.63,12.39,97.8,8.16,0.801,0.148,3.037,0.138021298,0.384707681,3.519943181,9.889388252,2.856571371,0.894986033
4.05,3.184,180.3,27.38,1016.172,1.132,24.5,299.2,8.65,12.1,98.4,8.2,0.796,0.136,3.031,0.12751332,0.368781778,3.478505426,9.919677414,2.863564213,0.892188321
3.65,2.678,202.8,27.94,1015.947,1.13,24.59,298.8,8.66,11.8,100,8.32,0.756,0.117,2.986,0.11064652,0.342052628,3.435112807,10,2.88444102,0.869482605
4.1,3.384,206.1,28.07,1015.574,1.13,24.75,298.8,8.66,11.99,100.9,8.38,0.808,0.174,2.961,0.160416721,0.417133072,3.462657939,10.0448992,2.894822965,0.898888202
